purchase_id,customer_id,vendor_id,unit_id,product_id,date,quantity,discount,store_type,payment_method
20833,280,4,8,23,2020-01-16,4,farmabr10,loja fisica,débito
20834,432,6,2,2,2022-08-17,1,,loja web,débito
20835,464,2,1,31,2020-08-08,1,,loja web,dinheiro
20836,349,2,5,11,2018-10-13,10,,loja web,crédito
20837,263,12,9,3,2019-05-15,4,,loja fisica,pix
20838,152,19,10,13,2019-05-14,3,,loja web,débito
20839,168,8,6,34,2023-04-13,2,,loja fisica,débito
20840,468,15,7,3,2020-12-20,3,,loja fisica,dinheiro
20841,209,16,1,9,2019-06-27,7,,loja web,débito
20842,285,8,9,14,2020-04-14,7,,loja fisica,crédito
20843,67,2,5,10,2023-06-10,6,,loja web,pix
20844,184,9,9,25,2023-01-19,10,,loja fisica,pix
20845,13,1,1,4,2022-10-05,5,,loja web,débito
20846,303,15,1,23,2019-02-19,4,,loja fisica,dinheiro
20847,141,12,7,10,2023-08-16,1,,loja web,débito
20848,88,6,2,21,2019-02-27,3,,loja fisica,dinheiro
20849,376,17,3,48,2018-12-01,4,,loja web,débito
20850,151,16,1,44,2021-01-04,7,,loja fisica,crédito
20851,170,2,9,5,2020-04-27,8,,loja web,pix
20852,494,13,2,15,2022-04-06,10,,loja web,pix
20853,248,3,5,1,2023-07-01,5,farmabr5,loja fisica,crédito
20854,266,16,2,41,2021-08-27,5,,loja fisica,crédito
20855,38,3,7,35,2019-09-19,3,,loja web,débito
20856,315,10,3,25,2018-11-15,1,,loja web,dinheiro
20857,202,20,9,48,2018-08-13,10,,loja web,débito
20858,120,18,8,47,2022-07-06,1,,loja fisica,pix
20859,118,3,4,10,2020-04-20,8,,loja web,pix
20860,186,9,10,24,2019-02-17,3,,loja fisica,pix
20861,458,9,1,16,2021-07-10,4,,loja fisica,crédito
20862,63,1,2,30,2023-03-04,4,,loja fisica,dinheiro
20863,89,11,10,39,2022-07-22,9,,loja fisica,pix
20864,433,19,4,34,2020-01-14,2,,loja web,pix
20865,417,17,9,18,2019-05-13,9,,loja web,débito
20866,412,9,6,47,2020-03-05,5,,loja fisica,crédito
20867,274,14,5,10,2022-01-07,9,,loja fisica,crédito
20868,368,9,10,34,2020-08-04,4,,loja fisica,pix
20869,111,8,7,21,2020-05-16,5,,loja web,crédito
20870,168,6,5,23,2020-10-12,4,,loja web,pix
20871,367,12,4,25,2020-06-21,1,,loja fisica,pix
20872,306,12,8,20,2022-01-02,3,,loja fisica,crédito
20873,194,7,9,29,2018-04-26,6,,loja fisica,débito
20874,12,17,1,47,2018-04-19,10,,loja fisica,débito
20875,282,1,5,33,2022-06-04,3,,loja fisica,crédito
20876,369,2,9,40,2023-07-01,9,,loja fisica,crédito
20877,90,2,10,2,2022-08-30,1,,loja web,pix
20878,372,5,3,26,2020-08-25,7,,loja web,débito
20879,370,7,3,35,2018-08-09,1,,loja fisica,dinheiro
20880,465,18,1,6,2020-05-28,8,,loja web,crédito
20881,483,18,6,8,2022-03-29,10,farmabr10,loja fisica,dinheiro
20882,397,17,4,20,2021-10-03,9,,loja fisica,pix
20883,113,7,3,17,2020-12-20,3,,loja fisica,débito
20884,162,14,8,11,2019-03-25,7,,loja fisica,pix
20885,281,3,6,44,2018-11-04,3,,loja web,pix
20886,42,15,6,37,2021-02-20,7,,loja fisica,pix
20887,372,6,4,29,2022-09-15,1,,loja fisica,pix
20888,407,20,2,22,2018-12-07,6,,loja fisica,dinheiro
20889,367,7,2,7,2019-09-01,7,,loja web,débito
20890,410,2,4,46,2018-12-07,3,,loja web,dinheiro
20891,230,19,9,13,2022-12-08,1,,loja web,dinheiro
20892,102,17,10,31,2022-06-04,5,,loja fisica,dinheiro
20893,306,8,1,3,2022-07-10,6,,loja fisica,dinheiro
20894,354,20,1,40,2019-09-30,7,,loja fisica,pix
20895,497,9,1,44,2021-05-24,7,,loja web,pix
20896,415,19,5,1,2021-11-23,6,,loja fisica,pix
20897,125,18,10,21,2020-05-12,3,,loja fisica,dinheiro
20898,253,12,8,20,2022-07-17,7,,loja web,crédito
20899,113,16,7,18,2022-05-21,4,,loja fisica,dinheiro
20900,422,6,3,24,2021-11-17,4,,loja fisica,débito
20901,116,1,5,27,2018-08-24,2,,loja fisica,pix
20902,176,6,6,47,2023-09-09,7,,loja web,dinheiro
20903,350,20,4,21,2018-05-16,4,,loja web,pix
20904,138,12,1,40,2018-06-24,4,,loja fisica,dinheiro
20905,243,8,9,49,2018-08-21,9,,loja fisica,débito
20906,240,18,3,44,2021-09-04,8,,loja fisica,dinheiro
20907,5,2,5,3,2022-08-05,1,,loja fisica,crédito
20908,333,4,6,33,2019-04-01,1,,loja web,crédito
20909,254,8,1,16,2019-02-14,1,,loja web,débito
20910,195,3,1,28,2021-08-03,3,,loja web,débito
20911,171,14,10,7,2022-12-31,10,,loja fisica,débito
20912,421,11,4,27,2019-04-23,8,,loja web,crédito
20913,115,15,3,47,2020-04-08,10,,loja fisica,pix
20914,273,12,7,40,2023-03-27,5,,loja fisica,débito
20915,405,18,8,4,2020-11-17,3,,loja fisica,dinheiro
20916,38,10,10,6,2019-10-08,4,,loja web,dinheiro
20917,91,12,6,42,2023-04-07,5,,loja fisica,débito
20918,123,18,3,32,2019-10-21,1,,loja fisica,crédito
20919,205,1,6,27,2019-02-23,9,,loja fisica,débito
20920,151,7,3,2,2023-08-27,8,,loja web,crédito
20921,436,1,3,35,2021-07-23,6,,loja fisica,pix
20922,200,5,5,26,2022-07-06,6,,loja fisica,pix
20923,86,13,1,36,2018-04-30,5,,loja fisica,débito
20924,420,17,10,22,2023-01-29,10,,loja fisica,dinheiro
20925,453,8,5,9,2021-08-07,8,,loja web,débito
20926,77,11,2,4,2019-03-26,5,,loja fisica,dinheiro
20927,288,16,2,37,2018-11-24,9,,loja web,débito
20928,29,2,5,44,2023-09-18,2,,loja fisica,pix
20929,491,14,4,41,2020-12-24,4,,loja web,pix
20930,334,19,2,32,2023-02-11,1,,loja fisica,crédito
20931,450,11,10,39,2020-10-01,5,,loja web,dinheiro
20932,359,10,7,21,2019-12-15,3,,loja fisica,crédito
20933,56,9,9,12,2022-11-15,3,,loja web,crédito
20934,327,19,9,21,2019-10-26,2,,loja fisica,débito
20935,166,6,9,46,2021-12-11,9,,loja fisica,pix
20936,135,8,3,23,2023-08-19,10,farmabr15,loja web,crédito
20937,216,8,10,19,2019-02-06,4,,loja web,pix
20938,382,14,6,1,2022-12-03,10,,loja web,pix
20939,330,9,6,49,2020-02-18,9,,loja web,crédito
20940,242,1,7,44,2023-02-19,7,,loja fisica,dinheiro
20941,250,1,4,15,2019-05-04,1,,loja web,dinheiro
20942,445,5,5,7,2020-03-18,7,,loja web,dinheiro
20943,326,8,5,27,2023-02-22,5,,loja fisica,crédito
20944,60,10,10,30,2019-10-29,5,,loja fisica,pix
20945,291,10,7,26,2020-12-04,5,,loja fisica,débito
20946,339,3,9,36,2021-04-16,3,,loja web,débito
20947,475,11,2,48,2019-12-10,8,,loja fisica,crédito
20948,416,19,7,42,2022-06-27,4,,loja web,pix
20949,154,16,8,12,2022-10-17,3,,loja fisica,crédito
20950,482,10,7,42,2018-05-18,4,,loja fisica,débito
20951,411,2,10,43,2021-12-16,7,,loja web,dinheiro
20952,116,9,6,40,2023-03-21,10,,loja fisica,dinheiro
20953,218,13,4,13,2019-07-19,7,,loja fisica,dinheiro
20954,237,12,1,5,2021-12-01,3,,loja web,pix
20955,79,7,1,38,2020-08-09,8,,loja web,pix
20956,298,6,3,10,2019-01-12,4,farmabr10,loja fisica,pix
20957,471,18,4,41,2020-05-09,4,,loja web,crédito
20958,195,6,4,49,2021-08-23,2,,loja fisica,dinheiro
20959,451,12,9,19,2020-01-07,6,,loja fisica,débito
20960,104,7,9,39,2019-01-30,2,,loja web,débito
20961,325,16,5,35,2019-06-27,1,,loja fisica,pix
20962,381,16,8,39,2023-04-04,10,,loja fisica,crédito
20963,493,13,5,36,2022-07-23,10,,loja fisica,pix
20964,128,8,6,37,2021-02-06,10,farmabr10,loja web,dinheiro
20965,447,8,5,4,2020-05-10,7,,loja fisica,pix
20966,340,16,6,38,2019-12-02,7,,loja fisica,dinheiro
20967,325,3,10,40,2021-01-18,5,,loja web,débito
20968,233,11,9,47,2022-12-04,6,,loja fisica,dinheiro
20969,92,10,8,35,2020-10-17,2,,loja web,pix
20970,431,5,4,2,2020-06-16,8,,loja fisica,débito
20971,57,15,6,47,2023-04-12,5,,loja fisica,crédito
20972,348,9,8,16,2019-10-11,9,,loja web,dinheiro
20973,32,20,10,48,2018-03-28,2,,loja fisica,débito
20974,403,3,9,31,2023-06-21,9,farmabr15,loja web,pix
20975,226,17,5,27,2018-09-02,4,,loja web,dinheiro
20976,487,6,10,9,2021-03-15,1,,loja web,pix
20977,173,3,5,47,2018-12-13,6,,loja fisica,dinheiro
20978,469,11,5,30,2020-05-18,8,,loja web,crédito
20979,35,20,3,7,2019-09-17,9,,loja web,crédito
20980,87,4,5,44,2023-01-26,6,,loja web,débito
20981,275,5,6,44,2018-12-14,6,,loja fisica,crédito
20982,240,2,2,23,2021-12-16,6,,loja web,débito
20983,115,5,3,9,2021-10-07,4,,loja fisica,dinheiro
20984,166,4,5,24,2018-12-01,9,,loja web,crédito
20985,498,10,5,20,2021-01-18,7,,loja web,dinheiro
20986,151,4,1,46,2020-10-02,2,,loja fisica,pix
20987,298,16,7,12,2019-11-07,1,,loja fisica,débito
20988,144,16,1,22,2018-11-30,5,,loja web,pix
20989,324,14,7,12,2019-07-04,3,,loja fisica,pix
20990,496,6,2,24,2020-11-01,4,farmabr5,loja fisica,débito
20991,232,3,3,16,2019-02-11,8,,loja web,dinheiro
20992,301,19,2,5,2021-05-22,10,,loja web,débito
20993,469,9,6,18,2019-10-25,9,,loja fisica,pix
20994,446,4,4,14,2019-05-13,7,,loja web,pix
20995,38,13,6,8,2020-11-16,7,,loja fisica,débito
20996,281,3,6,37,2021-10-04,3,,loja web,débito
20997,46,18,4,37,2019-10-06,3,,loja fisica,pix
20998,340,9,7,25,2020-01-05,7,,loja fisica,pix
20999,437,5,7,44,2020-04-06,5,,loja fisica,crédito
21000,383,3,2,43,2018-01-26,9,,loja web,crédito
21001,373,7,8,1,2021-04-08,10,,loja fisica,crédito
21002,54,5,1,31,2019-11-05,10,farmabr5,loja web,débito
21003,400,4,8,43,2023-03-19,5,,loja fisica,dinheiro
21004,394,18,7,35,2019-10-25,2,,loja fisica,dinheiro
21005,215,5,8,8,2020-12-22,10,,loja fisica,crédito
21006,354,3,3,38,2019-05-11,6,,loja web,débito
21007,449,11,5,44,2018-10-18,2,,loja fisica,dinheiro
21008,210,20,6,24,2020-07-28,5,,loja fisica,pix
21009,317,17,1,45,2019-12-27,9,,loja web,crédito
21010,245,16,8,22,2021-01-06,7,,loja fisica,crédito
21011,76,17,9,24,2020-10-28,4,,loja web,pix
21012,320,13,7,27,2019-07-29,7,,loja fisica,débito
21013,52,4,10,13,2021-10-31,10,,loja fisica,crédito
21014,436,17,7,13,2019-09-17,2,,loja fisica,débito
21015,38,20,4,44,2021-04-05,10,,loja web,dinheiro
21016,120,17,2,38,2018-09-11,3,,loja fisica,dinheiro
21017,153,2,7,14,2022-09-16,1,,loja fisica,dinheiro
21018,18,20,4,29,2020-02-04,8,,loja web,débito
21019,438,15,6,21,2022-08-04,5,,loja fisica,pix
21020,442,15,4,42,2022-06-16,7,,loja web,crédito
21021,315,13,9,29,2023-03-13,5,farmabr5,loja web,pix
21022,491,17,2,4,2021-11-05,4,,loja fisica,crédito
21023,80,13,10,15,2022-09-07,5,,loja web,crédito
21024,493,18,10,40,2019-11-27,7,,loja fisica,dinheiro
21025,60,11,7,23,2023-01-30,1,,loja web,pix
21026,38,19,9,17,2020-03-29,9,,loja web,pix
21027,207,6,4,10,2020-01-31,10,,loja web,débito
21028,16,2,4,41,2021-01-05,4,,loja fisica,crédito
21029,358,3,9,41,2018-11-29,10,,loja fisica,pix
21030,330,6,3,6,2020-10-19,9,farmabr15,loja web,crédito
21031,499,4,5,2,2020-08-24,2,,loja web,pix
21032,181,16,4,32,2023-01-02,1,,loja fisica,pix
21033,355,11,7,5,2018-11-04,3,,loja web,débito
21034,482,17,8,3,2020-06-18,8,,loja web,pix
21035,133,10,3,17,2021-07-17,8,,loja fisica,débito
21036,102,5,3,43,2020-08-10,4,,loja web,dinheiro
21037,39,14,2,45,2019-01-06,4,,loja fisica,crédito
21038,101,5,10,41,2021-06-12,6,,loja fisica,dinheiro
21039,189,6,5,13,2022-09-04,3,,loja fisica,dinheiro
21040,479,10,6,40,2019-08-12,5,,loja web,pix
21041,209,18,2,33,2019-04-05,7,,loja fisica,crédito
21042,16,12,5,2,2020-06-06,6,,loja fisica,dinheiro
21043,22,9,7,34,2019-08-10,8,,loja fisica,crédito
21044,83,13,5,41,2023-09-10,3,,loja web,pix
21045,324,13,4,46,2021-08-11,6,farmabr15,loja fisica,crédito
21046,477,5,8,35,2021-10-02,6,,loja web,pix
21047,152,2,2,9,2020-03-04,8,,loja web,dinheiro
21048,167,5,7,17,2023-08-10,9,,loja web,dinheiro
21049,154,9,4,11,2021-05-22,10,,loja web,dinheiro
21050,336,15,7,16,2022-02-02,2,,loja fisica,dinheiro
21051,163,18,4,39,2022-08-13,7,,loja fisica,débito
21052,273,10,5,24,2018-05-23,10,,loja web,pix
21053,380,2,6,31,2020-10-12,2,,loja fisica,pix
21054,126,11,9,4,2020-01-08,3,,loja web,débito
21055,51,16,9,30,2021-12-24,8,,loja fisica,dinheiro
21056,305,2,10,42,2019-09-12,3,,loja web,débito
21057,205,4,7,2,2023-05-12,5,,loja web,crédito
21058,82,4,7,9,2022-10-11,5,,loja web,dinheiro
21059,210,16,1,23,2019-09-22,3,,loja web,crédito
21060,496,2,7,30,2022-10-15,10,,loja fisica,dinheiro
21061,186,13,5,21,2019-06-18,3,,loja web,débito
21062,167,17,8,34,2019-12-25,7,,loja fisica,débito
21063,272,14,2,44,2019-12-13,7,,loja web,crédito
21064,305,9,4,44,2020-09-28,3,,loja web,débito
21065,160,13,1,42,2022-06-02,4,,loja web,débito
21066,35,15,6,16,2021-06-03,3,,loja fisica,dinheiro
21067,359,13,8,13,2021-06-04,3,,loja fisica,dinheiro
21068,332,20,7,15,2019-09-29,3,,loja web,débito
21069,82,15,8,22,2018-11-09,6,,loja fisica,pix
21070,342,19,6,4,2023-01-25,7,,loja web,débito
21071,384,10,4,45,2023-05-15,1,,loja fisica,débito
21072,464,11,8,34,2023-05-19,6,,loja web,débito
21073,124,12,7,43,2022-06-12,1,,loja fisica,pix
21074,108,5,9,7,2020-06-10,3,,loja web,débito
21075,80,12,2,47,2022-12-15,5,,loja web,dinheiro
21076,203,19,1,35,2018-03-02,8,,loja web,dinheiro
21077,27,18,5,3,2022-04-25,3,farmabr10,loja web,dinheiro
21078,451,18,2,3,2022-05-30,8,,loja fisica,débito
21079,238,19,5,27,2020-07-21,3,,loja fisica,dinheiro
21080,38,17,10,24,2022-08-31,3,,loja fisica,débito
21081,7,11,5,22,2022-01-31,4,,loja fisica,débito
21082,398,11,8,26,2023-03-30,9,,loja web,crédito
21083,182,1,3,41,2019-09-21,5,,loja web,crédito
21084,41,6,4,19,2019-01-26,1,,loja web,débito
21085,179,7,7,48,2018-11-29,4,,loja web,crédito
21086,331,9,10,42,2021-09-30,1,,loja fisica,dinheiro
21087,92,17,10,8,2019-01-22,10,,loja web,dinheiro
21088,449,8,5,39,2023-07-29,7,,loja web,débito
21089,456,8,8,17,2023-09-11,10,,loja fisica,pix
21090,384,14,10,21,2018-08-23,10,,loja fisica,pix
21091,68,7,7,34,2021-02-24,7,,loja fisica,dinheiro
21092,475,5,9,27,2022-10-17,4,farmabr10,loja web,débito
21093,164,17,6,21,2018-09-09,5,,loja web,dinheiro
21094,283,19,2,36,2019-12-24,8,,loja web,pix
21095,298,19,5,8,2023-08-28,6,,loja fisica,pix
21096,405,17,2,8,2020-04-11,4,,loja web,dinheiro
21097,489,4,3,3,2018-07-12,2,,loja web,dinheiro
21098,194,16,4,14,2019-02-04,7,farmabr5,loja web,dinheiro
21099,412,1,5,35,2020-01-29,3,,loja web,crédito
21100,421,13,1,48,2020-10-16,4,,loja web,pix
21101,6,1,2,48,2021-09-06,7,,loja fisica,pix
21102,217,5,8,14,2019-07-01,9,,loja web,dinheiro
21103,341,2,5,44,2022-10-17,8,,loja web,dinheiro
21104,320,14,10,45,2019-09-24,1,,loja fisica,pix
21105,34,11,3,10,2020-08-11,7,,loja fisica,dinheiro
21106,2,13,8,19,2021-04-28,4,farmabr5,loja fisica,crédito
21107,432,19,5,49,2019-04-22,2,,loja fisica,débito
21108,253,14,8,17,2020-01-19,7,,loja web,débito
21109,256,2,8,44,2018-07-21,10,,loja web,débito
21110,418,18,6,38,2021-02-14,10,,loja web,débito
21111,385,15,5,33,2020-11-11,6,,loja web,dinheiro
21112,458,4,2,20,2019-08-10,9,,loja fisica,débito
21113,88,13,10,6,2020-09-26,2,,loja web,dinheiro
21114,499,6,4,35,2023-03-19,6,,loja web,dinheiro
21115,267,6,3,47,2021-10-04,8,,loja web,dinheiro
21116,398,6,5,6,2019-05-06,4,,loja web,crédito
21117,443,13,4,34,2023-05-22,4,,loja web,dinheiro
21118,101,10,9,48,2022-01-25,9,,loja fisica,pix
21119,431,20,6,41,2018-12-02,1,,loja web,dinheiro
21120,325,7,4,36,2022-07-14,6,,loja fisica,pix
21121,16,19,9,40,2023-09-13,10,,loja web,débito
21122,220,10,2,20,2020-05-16,8,,loja web,dinheiro
21123,11,8,6,40,2021-06-29,8,,loja web,crédito
21124,331,16,9,26,2021-04-27,5,,loja web,dinheiro
21125,62,18,4,19,2018-07-01,1,,loja fisica,dinheiro
21126,247,19,9,31,2021-07-20,2,,loja web,débito
21127,419,9,1,9,2018-11-20,1,,loja fisica,pix
21128,490,1,3,46,2018-03-28,8,,loja fisica,débito
21129,130,16,2,7,2023-06-20,9,,loja web,débito
21130,134,4,8,43,2019-02-25,7,,loja web,crédito
21131,17,7,6,19,2022-09-12,3,,loja web,débito
21132,480,17,3,32,2022-08-20,4,,loja web,pix
21133,196,10,1,33,2021-01-28,7,,loja web,pix
21134,148,13,4,10,2022-01-15,1,,loja fisica,crédito
21135,332,12,3,11,2023-06-04,5,,loja web,crédito
21136,406,6,2,28,2022-09-18,1,,loja web,pix
21137,149,6,6,33,2022-08-07,1,,loja fisica,débito
21138,321,11,2,20,2020-02-03,9,,loja fisica,dinheiro
21139,14,1,9,40,2020-12-25,5,,loja fisica,crédito
21140,180,5,2,35,2023-08-22,7,,loja web,crédito
21141,488,3,3,22,2022-11-18,2,,loja fisica,pix
21142,109,4,4,43,2021-08-02,2,,loja web,crédito
21143,78,15,8,10,2020-10-24,2,,loja fisica,dinheiro
21144,329,18,9,4,2018-07-23,5,,loja fisica,crédito
21145,197,6,8,35,2023-06-22,10,,loja fisica,débito
21146,306,8,4,40,2018-05-11,3,,loja fisica,pix
21147,172,4,8,14,2022-01-22,4,,loja fisica,pix
21148,300,5,9,43,2023-05-07,8,farmabr15,loja web,débito
21149,10,10,7,2,2022-04-09,3,,loja web,débito
21150,103,2,8,17,2018-06-08,2,,loja web,dinheiro
21151,30,12,1,43,2020-02-03,1,,loja web,débito
21152,259,15,3,47,2021-02-07,3,,loja web,pix
21153,30,17,2,9,2019-01-15,9,,loja fisica,pix
21154,426,16,6,35,2023-04-06,8,,loja fisica,pix
21155,368,12,6,47,2021-04-05,1,,loja web,débito
21156,218,13,5,15,2021-04-09,10,,loja web,crédito
21157,308,15,4,11,2022-10-13,3,,loja web,dinheiro
21158,70,4,5,19,2018-11-10,5,,loja web,pix
21159,179,4,3,23,2019-01-19,6,,loja web,crédito
21160,224,1,6,24,2020-01-22,7,,loja web,débito
21161,399,16,7,6,2020-07-29,6,,loja fisica,crédito
21162,237,7,6,46,2018-09-30,1,,loja fisica,crédito
21163,121,14,3,48,2020-05-28,8,,loja fisica,crédito
21164,52,17,9,22,2022-10-22,6,,loja fisica,crédito
21165,394,15,7,28,2020-04-21,10,,loja fisica,pix
21166,420,4,8,3,2021-03-19,6,,loja web,crédito
21167,231,1,10,37,2023-08-01,6,,loja web,dinheiro
21168,465,12,2,3,2023-06-17,5,,loja fisica,crédito
21169,432,13,10,48,2019-11-12,8,,loja web,crédito
21170,368,2,1,30,2021-09-20,8,,loja fisica,pix
21171,345,17,10,13,2022-06-07,3,,loja web,dinheiro
21172,379,7,8,22,2023-06-20,4,,loja web,débito
21173,394,3,8,21,2022-10-31,5,,loja web,pix
21174,496,1,6,24,2020-04-26,8,,loja web,pix
21175,344,11,5,18,2021-02-21,4,,loja fisica,débito
21176,63,8,6,32,2023-06-11,1,,loja web,pix
21177,462,2,3,48,2020-04-17,4,,loja fisica,crédito
21178,93,9,7,23,2020-11-07,2,,loja fisica,débito
21179,169,16,4,19,2022-10-10,9,,loja web,dinheiro
21180,417,16,6,46,2021-12-31,5,,loja fisica,pix
21181,479,3,6,3,2020-03-26,6,,loja fisica,pix
21182,170,7,8,40,2020-04-28,6,,loja web,pix
21183,234,7,5,37,2023-07-18,6,,loja web,débito
21184,100,13,3,26,2021-08-22,1,,loja web,débito
21185,149,8,9,7,2023-05-17,3,,loja fisica,pix
21186,152,11,8,35,2018-08-09,1,farmabr5,loja web,débito
21187,491,1,2,39,2023-09-19,10,,loja web,pix
21188,160,5,6,46,2018-02-07,6,,loja web,crédito
21189,492,18,10,13,2022-07-01,9,,loja fisica,dinheiro
21190,394,10,8,47,2022-04-14,3,,loja fisica,crédito
21191,56,11,4,5,2022-11-11,3,,loja web,dinheiro
21192,158,12,6,43,2021-12-02,4,,loja web,crédito
21193,1,7,3,16,2019-11-05,9,farmabr15,loja fisica,crédito
21194,499,4,5,29,2020-09-27,5,,loja fisica,crédito
21195,166,19,2,35,2019-04-22,4,,loja web,crédito
21196,127,13,6,40,2019-10-05,2,,loja fisica,dinheiro
21197,62,2,8,26,2022-12-23,8,,loja fisica,débito
21198,354,18,5,4,2018-09-07,10,,loja web,débito
21199,489,20,10,28,2021-11-26,9,farmabr15,loja web,débito
21200,404,13,7,12,2019-01-19,2,,loja web,dinheiro
21201,215,3,2,12,2021-04-02,3,,loja web,dinheiro
21202,39,7,2,36,2018-09-02,4,,loja fisica,débito
21203,51,20,9,33,2018-11-21,1,,loja fisica,débito
21204,216,5,6,13,2020-12-28,1,,loja web,crédito
21205,101,16,10,21,2019-01-29,10,,loja fisica,débito
21206,452,20,10,6,2021-03-04,10,,loja web,dinheiro
21207,129,19,9,5,2018-01-23,7,,loja fisica,crédito
21208,454,18,7,4,2018-03-04,2,,loja web,pix
21209,484,12,10,9,2021-03-08,3,farmabr15,loja fisica,débito
21210,269,8,2,20,2020-11-11,5,farmabr5,loja fisica,débito
21211,318,4,8,28,2018-04-22,8,,loja web,débito
21212,86,13,9,45,2022-12-22,9,,loja fisica,pix
21213,60,1,2,24,2019-09-15,5,,loja web,pix
21214,329,20,9,15,2020-04-27,5,,loja web,dinheiro
21215,262,8,4,12,2018-07-21,2,,loja web,pix
21216,325,14,6,35,2022-01-04,6,,loja fisica,débito
21217,69,12,3,43,2019-10-10,3,,loja fisica,crédito
21218,261,1,8,7,2023-08-13,7,,loja fisica,dinheiro
21219,340,8,1,48,2022-08-01,7,,loja fisica,débito
21220,263,2,10,43,2018-08-23,5,,loja web,pix
21221,366,8,3,21,2020-12-26,7,,loja web,pix
21222,421,15,8,46,2021-10-06,5,,loja web,dinheiro
21223,416,7,4,9,2018-09-30,9,,loja web,crédito
21224,102,1,10,40,2020-07-22,10,farmabr5,loja fisica,pix
21225,48,10,8,21,2021-07-11,8,,loja fisica,débito
21226,263,9,2,27,2019-03-15,7,farmabr10,loja fisica,pix
21227,201,20,9,18,2023-01-13,3,,loja fisica,pix
21228,149,14,7,48,2020-05-13,10,,loja web,dinheiro
21229,272,5,6,1,2018-07-19,4,,loja web,débito
21230,61,17,5,10,2021-06-14,10,,loja fisica,débito
21231,187,16,8,26,2020-01-24,6,,loja fisica,pix
21232,292,7,5,15,2022-10-23,1,,loja web,crédito
21233,66,9,3,24,2019-07-26,7,,loja fisica,pix
21234,28,11,6,48,2023-08-20,10,,loja web,débito
21235,445,19,1,22,2022-03-19,5,,loja web,pix
21236,380,11,10,29,2020-10-25,5,,loja fisica,crédito
21237,493,6,4,35,2022-02-03,1,,loja web,débito
21238,146,2,2,5,2019-09-28,5,,loja fisica,dinheiro
21239,200,12,4,46,2019-01-08,4,,loja web,débito
21240,299,1,7,36,2018-12-12,9,,loja web,dinheiro
21241,80,14,3,15,2022-08-15,4,,loja fisica,crédito
21242,53,5,3,40,2018-02-17,10,,loja web,crédito
21243,484,8,4,45,2018-08-11,6,,loja fisica,crédito
21244,139,18,8,27,2020-07-10,7,,loja fisica,pix
21245,365,8,10,23,2023-03-11,7,,loja web,crédito
21246,23,16,6,45,2018-08-11,10,,loja web,débito
21247,224,4,5,6,2019-09-25,10,,loja web,crédito
21248,144,17,3,32,2020-08-12,4,,loja fisica,crédito
21249,305,19,6,45,2019-09-15,10,,loja fisica,dinheiro
21250,437,6,2,29,2023-07-22,5,,loja web,dinheiro
21251,350,17,9,9,2022-03-22,9,,loja web,crédito
21252,187,13,4,27,2022-07-23,1,,loja web,dinheiro
21253,332,1,3,21,2022-05-25,4,,loja fisica,débito
21254,29,8,7,17,2020-04-21,9,,loja web,dinheiro
21255,9,8,8,27,2020-10-04,9,,loja fisica,pix
21256,23,9,10,10,2021-04-28,8,,loja fisica,crédito
21257,28,13,8,4,2020-04-04,6,,loja fisica,crédito
21258,414,18,5,44,2023-09-17,2,farmabr5,loja web,crédito
21259,409,12,6,16,2023-02-02,6,farmabr5,loja web,débito
21260,78,14,5,26,2018-08-28,6,,loja fisica,crédito
21261,471,4,5,16,2022-06-18,6,,loja web,pix
21262,394,9,8,32,2022-05-26,8,,loja fisica,pix
21263,332,7,4,12,2020-10-24,4,,loja web,dinheiro
21264,291,1,9,19,2019-10-16,8,,loja fisica,crédito
21265,241,13,1,13,2018-07-29,9,,loja fisica,débito
21266,121,1,7,24,2020-10-18,2,,loja web,dinheiro
21267,126,15,2,39,2020-01-06,10,,loja web,dinheiro
21268,121,6,2,32,2021-10-22,3,,loja web,pix
21269,182,19,6,22,2023-05-03,2,,loja web,pix
21270,359,11,4,44,2021-01-22,8,,loja fisica,débito
21271,216,18,10,37,2022-12-31,1,,loja fisica,dinheiro
21272,189,4,8,38,2018-05-14,4,,loja web,débito
21273,91,6,5,7,2020-02-15,10,,loja fisica,pix
21274,295,11,3,13,2020-09-21,2,,loja fisica,crédito
21275,289,5,6,31,2020-11-03,2,,loja fisica,pix
21276,53,7,4,13,2018-04-16,1,,loja fisica,crédito
21277,357,12,9,8,2021-10-31,6,,loja fisica,crédito
